Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1764229848,2025-11-27T07:50:48Z,UBT795,"-33.975128,18.600925",0,9,2
1764229855,2025-11-27T07:50:55Z,UBT795,"-33.974831,18.600779",0,9,5
1764229861,2025-11-27T07:51:01Z,UBT795,"-33.974602,18.600697",0,9,8
1764229866,2025-11-27T07:51:06Z,UBT795,"-33.974361,18.600624",0,9,11
1764229873,2025-11-27T07:51:13Z,UBT795,"-33.974091,18.600525",0,9,11
1764229880,2025-11-27T07:51:20Z,UBT795,"-33.973778,18.600426",0,9,11
1764229888,2025-11-27T07:51:28Z,UBT795,"-33.973457,18.600315",0,10,11
1764229895,2025-11-27T07:51:35Z,UBT795,"-33.973137,18.600218",0,10,11
1764229902,2025-11-27T07:51:42Z,UBT795,"-33.972836,18.600124",0,10,11
1764229909,2025-11-27T07:51:49Z,UBT795,"-33.972496,18.600021",0,10,11
1764229917,2025-11-27T07:51:57Z,UBT795,"-33.972195,18.599926",0,8,11
1764229923,2025-11-27T07:52:03Z,UBT795,"-33.971939,18.599854",0,8,11
1764229930,2025-11-27T07:52:10Z,UBT795,"-33.971695,18.599781",0,8,11
1764229938,2025-11-27T07:52:18Z,UBT795,"-33.971397,18.599686",0,8,11
1764229945,2025-11-27T07:52:25Z,UBT795,"-33.971146,18.599628",0,7,16
1764229951,2025-11-27T07:52:31Z,UBT795,"-33.970928,18.599615",0,8,19
1764229957,2025-11-27T07:52:37Z,UBT795,"-33.970726,18.599567",0,8,16
1764229963,2025-11-27T07:52:43Z,UBT795,"-33.970505,18.599495",0,8,11
1764229969,2025-11-27T07:52:49Z,UBT795,"-33.970264,18.599419",0,9,11
1764229975,2025-11-27T07:52:55Z,UBT795,"-33.970028,18.599339",0,9,11
1764229983,2025-11-27T07:53:03Z,UBT795,"-33.969715,18.599237",0,10,11
1764229991,2025-11-27T07:53:11Z,UBT795,"-33.969395,18.599138",0,10,11
1764229997,2025-11-27T07:53:17Z,UBT795,"-33.969074,18.599037",0,10,11
1764230004,2025-11-27T07:53:24Z,UBT795,"-33.968739,18.598923",0,11,11
1764230012,2025-11-27T07:53:32Z,UBT795,"-33.96841,18.598808",0,9,11
1764230019,2025-11-27T07:53:39Z,UBT795,"-33.968136,18.598732",0,7,11
1764230030,2025-11-27T07:53:50Z,UBT795,"-33.96793,18.598663",0,2,11
1764230049,2025-11-27T07:54:09Z,UBT795,"-33.967724,18.598593",0,3,11
1764230063,2025-11-27T07:54:23Z,UBT795,"-33.967564,18.598354",0,5,337
1764230072,2025-11-27T07:54:32Z,UBT795,"-33.967587,18.598129",0,4,303
1764230082,2025-11-27T07:54:42Z,UBT795,"-33.967644,18.597908",0,6,286
1764230089,2025-11-27T07:54:49Z,UBT795,"-33.967701,18.597681",0,5,281
1764230103,2025-11-27T07:55:03Z,UBT795,"-33.967735,18.597479",0,0,281
